mz_rt,mz,rt,MPA,Cluster_ID,Cluster_features,Cluster_size
639.3745_6.6322,639.3745,6.6322,1203.94895,639.3745_6.6322,639.3745_6.6322,1
495.0837_2.4915,495.0837,2.4915,2180.2129999999997,Cluster_415.1251_2.5047,415.1251_2.5047;491.1401_2.4906;495.0837_2.4915,3
652.2851_4.2381,652.28510000000006,4.2381,5219.37845,Cluster_1304.5709_4.2366,1292.5513_4.24;1293.5531_4.2399;1295.0508_4.2407;1295.5529_4.2399;1296.0539_4.2402;1304.5709_4.2366;1309.5745_4.2363;1313.5514_4.2419;1321.5037_4.2431;1322.5089_4.2426;1326.5384_4.2448;1336.5797_4.2427;1352.5442_4.2387;1366.5646_4.2405;1368.5308_4.2407;1382.5843_4.2374;1386.5281_4.2412;1389.5174_4.243;651.7833_4.2356;652.2851_4.2381;656.7983_4.2366;674.786_4.2363;675.2875_4.2357;675.7869_4.235;679.8011_4.2339;706.2572_4.2379,26
1466.6204_3.817,1466.6204,3.817,277.6997,Cluster_1266.5748_3.8275,1266.5748_3.8275;1466.6204_3.817;1467.6229_3.8154;732.8092_3.827;737.8241_3.8327;755.8126_3.8217;760.8271_3.8269,7
823.1918_3.3647,823.1918,3.3647,1006.63875,Cluster_755.2053_3.361,593.1533_3.3623;609.1482_3.3634;755.2053_3.361;791.1807_3.3599;793.1798_3.3607;808.1156_3.3622;818.1999_3.3669;823.1918_3.3647;855.1305_3.3639;873.1398_3.3621,10
959.3557_4.9209,959.3557,4.9209,744.1249,Cluster_479.1612_4.9142,479.1612_4.9142;959.3557_4.9209,2
1028.3609_4.038,1028.3609,4.038,1020.36475,Cluster_1050.3421_4.04,1028.3609_4.038;1050.3421_4.04,2
713.1029_3.723,713.1029,3.723,273.27305,Cluster_433.1159_3.7243,433.1159_3.7243;631.145_3.7208;633.1437_3.7218;713.1029_3.723,4
856.6601_0.577,856.66010000000006,0.577,1928.70995,Cluster_280.9095_0.5804,1020.5866_0.574;1029.5732_0.5801;1104.5479_0.5746;1188.509_0.5753;1190.5073_0.5749;1274.4687_0.5764;1358.4302_0.5772;196.9471_0.5745;280.9095_0.5804;348.8966_0.5754;364.8708_0.5812;432.8578_0.5744;448.8319_0.5804;516.8188_0.575;532.7931_0.5815;600.7797_0.5765;616.7541_0.5804;618.7525_0.582;684.7411_0.5838;768.7016_0.5753;770.7002_0.577;852.6626_0.5763;856.6601_0.577;903.631_0.5783;936.6244_0.5752;945.6129_0.5792,26
755.8126_3.8217,755.8126,3.8217,273.27305,Cluster_1266.5748_3.8275,1266.5748_3.8275;1466.6204_3.817;1467.6229_3.8154;732.8092_3.827;737.8241_3.8327;755.8126_3.8217;760.8271_3.8269,7
712.2967_4.9549,712.2967,4.9549,2022.45755,Cluster_1343.614_4.9557,1343.614_4.9557;1345.6262_4.9503;1346.6299_4.9605;1365.5928_4.955;1367.6052_4.9508;1368.6092_4.968;1379.588_4.9551;1381.597_4.9547;1382.6009_4.9528;1396.524_4.9548;1403.5731_4.9523;1406.5998_4.9436;1461.5467_4.9555;671.3043_4.959;694.3073_4.9549;694.8092_4.9547;695.3134_4.9559;712.2967_4.9549;712.7985_4.9557;713.304_4.9556;717.311_4.9549,21
1385.6154_4.9331,1385.6154,4.9331,1622.59235,Cluster_1347.641_4.9326,1347.641_4.9326;1348.6416_4.9315;1369.6203_4.9329;1383.6159_4.9389;1384.6162_4.936;1385.6154_4.9331;1400.5503_4.9357;1401.559_4.9461;1405.5912_4.9367;1415.6272_4.9308;1465.5734_4.9354;696.3208_4.9351;696.8245_4.9314;714.3105_4.9432;719.324_4.937;719.8269_4.9336,16
1411.5996_4.9548,1411.5996,4.9548,2226.8932999999997,1411.5996_4.9548,1411.5996_4.9548,1
422.2031_2.9956,422.2031,2.9956,1165.53445,422.2031_2.9956,422.2031_2.9956,1
1368.6092_4.968,1368.6092,4.968,2357.53625,Cluster_1343.614_4.9557,1343.614_4.9557;1345.6262_4.9503;1346.6299_4.9605;1365.5928_4.955;1367.6052_4.9508;1368.6092_4.968;1379.588_4.9551;1381.597_4.9547;1382.6009_4.9528;1396.524_4.9548;1403.5731_4.9523;1406.5998_4.9436;1461.5467_4.9555;671.3043_4.959;694.3073_4.9549;694.8092_4.9547;695.3134_4.9559;712.2967_4.9549;712.7985_4.9557;713.304_4.9556;717.311_4.9549,21
1505.6633_4.6616,1505.6633,4.6616,1462.0889000000002,1505.6633_4.6616,1505.6633_4.6616,1
585.2922_5.3501,585.2922,5.3501,274.62665000000004,585.2922_5.3501,585.2922_5.3501,1
695.1493_3.5665,695.1493,3.5665,273.87255,695.1493_3.5665,695.1493_3.5665,1
721.2326_3.7842,721.2326,3.7842,284.45425,Cluster_683.2561_3.7834,683.2561_3.7834;684.2588_3.7835;719.2323_3.7925;721.2326_3.7842,4
422.0055_1.1576,422.0055,1.1576,6729.3865,Cluster_422.0053_1.1576,422.0053_1.1576;422.0055_1.1576,2
1296.5841_4.1185,1296.5841,4.1185,744.43835,1296.5841_4.1185,1296.5841_4.1185,1
610.2346_3.4378,610.2346,3.4378,4631.6548,610.2346_3.4378,610.2346_3.4378,1
556.0899_3.2326,556.0899,3.2326,2402.28955,Cluster_353.0903_3.25,1083.2465_3.2356;1099.225_3.2344;1105.2399_3.2365;1115.1958_3.2347;1119.1979_3.2353;1136.1708_3.2348;191.0572_3.2348;353.0903_3.25;355.0971_3.2427;451.0632_3.2427;556.0899_3.2326;727.1507_3.2502;729.1665_3.2424;731.1657_3.2415;744.1298_3.2398;744.6308_3.2384;745.1413_3.2423;760.096_3.2433;760.5992_3.2356;932.6677_3.2369;933.1695_3.2354;948.1343_3.2359;948.6357_3.2351,23
1264.4816_4.9512,1264.4816,4.9512,1317.0641999999998,Cluster_1211.5698_4.9506,1211.5698_4.9506;1247.5448_4.9513;1264.4816_4.9512;1279.556_4.9508;1329.5048_4.9508;628.2862_4.9514,6
1298.6009_4.6803,1298.6009,4.6803,286.29465,Cluster_1252.5956_4.6816,1252.5956_4.6816;1288.5731_4.6701;1298.6009_4.6803,3
366.1416_1.8992,366.1416,1.8992,1314.76255,366.1416_1.8992,366.1416_1.8992,1
1282.5702_4.27,1282.5702000000001,4.27,758.5088499999999,Cluster_1152.5431_4.2611,1106.5373_4.2648;1120.518_4.2747;1142.5174_4.2779;1152.5431_4.2611;1174.5238_4.2732;1282.5702_4.27;1318.551_4.2768;663.7873_4.2782;686.7898_4.2725,9
637.3116_5.3045,637.3116,5.3045,2127.7257,Cluster_637.3116_5.3045,1229.6144_5.304;637.3116_5.3045,2
675.2118_3.3851,675.2118,3.3851,275.80325,Cluster_653.2304_3.3848,607.225_3.3995;643.2026_3.3894;653.2304_3.3848;675.2118_3.3851;725.1597_3.3838,5
932.6677_3.2369,932.6677,3.2369,1740.70515,Cluster_353.0903_3.25,1083.2465_3.2356;1099.225_3.2344;1105.2399_3.2365;1115.1958_3.2347;1119.1979_3.2353;1136.1708_3.2348;191.0572_3.2348;353.0903_3.25;355.0971_3.2427;451.0632_3.2427;556.0899_3.2326;727.1507_3.2502;729.1665_3.2424;731.1657_3.2415;744.1298_3.2398;744.6308_3.2384;745.1413_3.2423;760.096_3.2433;760.5992_3.2356;932.6677_3.2369;933.1695_3.2354;948.1343_3.2359;948.6357_3.2351,23
1279.556_4.9508,1279.556,4.9508,1291.04365,Cluster_1211.5698_4.9506,1211.5698_4.9506;1247.5448_4.9513;1264.4816_4.9512;1279.556_4.9508;1329.5048_4.9508;628.2862_4.9514,6
628.2862_4.9514,628.2862,4.9514,1470.56275,Cluster_1211.5698_4.9506,1211.5698_4.9506;1247.5448_4.9513;1264.4816_4.9512;1279.556_4.9508;1329.5048_4.9508;628.2862_4.9514,6
339.0673_2.4443,339.0673,2.4443,1294.1914,Cluster_301.091_2.4654,301.091_2.4654;337.0683_2.4537;339.0673_2.4443;347.0974_2.4502,4
613.2993_5.2318,613.2993,5.2318,2240.27675,Cluster_1227.5987_5.2294,1227.5987_5.2294;1228.6018_5.2292;613.2993_5.2318,3
1349.5943_4.1796,1349.5943,4.1796,734.8081,Cluster_1286.6043_4.1809,1286.6043_4.1809;1298.6026_4.1896;1322.5766_4.1815;1323.5802_4.1814;1324.5775_4.1806;1334.5676_4.175;1344.6015_4.192;1345.6062_4.191;1349.5943_4.1796;1354.5891_4.1804;1385.5194_4.1736;1404.5442_4.1869;1405.5469_4.1948;635.7923_4.1806;642.8003_4.1805;665.8034_4.1818;671.8021_4.1908;688.8062_4.1813;694.8057_4.1898,19
793.1798_3.3607,793.1798,3.3607,795.4176,Cluster_755.2053_3.361,593.1533_3.3623;609.1482_3.3634;755.2053_3.361;791.1807_3.3599;793.1798_3.3607;808.1156_3.3622;818.1999_3.3669;823.1918_3.3647;855.1305_3.3639;873.1398_3.3621,10
571.2715_5.1768,571.2715,5.1768,1264.0225999999998,Cluster_571.2715_5.1768,1087.5069_5.1734;571.2715_5.1768,2
1092.5245_4.779,1092.5245,4.779,1401.3528000000001,1092.5245_4.779,1092.5245_4.779,1
1095.5253_4.858,1095.5253,4.858,751.95795,1095.5253_4.858,1095.5253_4.858,1
706.2569_3.8577,706.2569,3.8577,2028.5957,Cluster_1321.5024_3.8574,1321.5024_3.8574;1404.5645_3.8577;651.783_3.8581;674.7858_3.8583;706.2569_3.8577,5
1111.5195_4.7118,1111.5195,4.7118,1855.65985,1111.5195_4.7118,1111.5195_4.7118,1
648.7797_3.7758,648.7797,3.7758,1595.9022,Cluster_1206.5543_3.7749,1206.5543_3.7749;648.7797_3.7758,2
496.1107_4.9908,496.1107,4.9908,280.32215,Cluster_433.1155_4.9821,271.0626_4.9967;433.1155_4.9821;469.092_4.9825;496.1107_4.9908;533.0405_4.9886;551.0502_4.9873,6
508.076_3.4549,508.076,3.4549,2176.8097,508.076_3.4549,508.076_3.4549,1
1373.6215_4.8766,1373.6215,4.8766,1526.8737999999998,Cluster_1373.6215_4.8766,1373.6215_4.8766;1426.5364_4.873,2
272.1514_3.3886,272.1514,3.3886,858.85505,272.1514_3.3886,272.1514_3.3886,1
219.0771_2.321,219.0771,2.321,1824.6361000000002,219.0771_2.321,219.0771_2.321,1
1002.376_4.9918,1002.376,4.9918,1761.8220999999999,Cluster_949.4664_4.9925,1002.376_4.9918;1017.4516_4.9925;1049.3892_4.9933;1281.5693_5.0028;949.4664_4.9925;971.446_4.9928,6
445.171_3.2678,445.171,3.2678,756.3383,445.171_3.2678,445.171_3.2678,1
725.8234_3.8514,725.8234,3.8514,804.8115,Cluster_725.8234_3.8514,702.8204_3.852;725.8234_3.8514,2
710.2669_4.4687,710.2669,4.4687,2047.8674,710.2669_4.4687,710.2669_4.4687,1
250.1572_2.9061,250.1572,2.9061,1339.77025,250.1572_2.9061,250.1572_2.9061,1
621.1878_3.6859,621.1878,3.6859,1986.36365,621.1878_3.6859,621.1878_3.6859,1
958.5013_5.0693,958.5013,5.0693,843.22015,958.5013_5.0693,958.5013_5.0693,1
509.1107_2.6266,509.1107,2.6266,730.2564,Cluster_473.1329_2.6329,473.1329_2.6329;509.1107_2.6266,2
671.2622_3.8648,671.2622,3.8648,1197.8341,Cluster_644.7978_3.8663,1280.5677_3.8656;1297.502_3.8669;1362.5255_3.8654;621.7948_3.8666;639.7832_3.8675;640.2825_3.8693;644.7978_3.8663;662.7855_3.867;667.8008_3.8662;671.2622_3.8648;694.2587_3.8698,11
671.3043_4.959,671.3043,4.959,1761.4793,Cluster_1343.614_4.9557,1343.614_4.9557;1345.6262_4.9503;1346.6299_4.9605;1365.5928_4.955;1367.6052_4.9508;1368.6092_4.968;1379.588_4.9551;1381.597_4.9547;1382.6009_4.9528;1396.524_4.9548;1403.5731_4.9523;1406.5998_4.9436;1461.5467_4.9555;671.3043_4.959;694.3073_4.9549;694.8092_4.9547;695.3134_4.9559;712.2967_4.9549;712.7985_4.9557;713.304_4.9556;717.311_4.9549,21
744.1298_3.2398,744.1298,3.2398,2216.7628,Cluster_353.0903_3.25,1083.2465_3.2356;1099.225_3.2344;1105.2399_3.2365;1115.1958_3.2347;1119.1979_3.2353;1136.1708_3.2348;191.0572_3.2348;353.0903_3.25;355.0971_3.2427;451.0632_3.2427;556.0899_3.2326;727.1507_3.2502;729.1665_3.2424;731.1657_3.2415;744.1298_3.2398;744.6308_3.2384;745.1413_3.2423;760.096_3.2433;760.5992_3.2356;932.6677_3.2369;933.1695_3.2354;948.1343_3.2359;948.6357_3.2351,23
1329.5048_4.9508,1329.5048,4.9508,969.44415,Cluster_1211.5698_4.9506,1211.5698_4.9506;1247.5448_4.9513;1264.4816_4.9512;1279.556_4.9508;1329.5048_4.9508;628.2862_4.9514,6
395.948_1.8098,395.948,1.8098,1295.6566,395.948_1.8098,395.948_1.8098,1
1050.3421_4.04,1050.3421,4.04,1121.0295,Cluster_1050.3421_4.04,1028.3609_4.038;1050.3421_4.04,2
428.1517_6.484,428.1517,6.484,3919.7452,Cluster_329.235_6.4841,329.235_6.4841;397.2221_6.4847;428.1517_6.484;429.1583_6.4847,4
544.0893_3.686,544.0893,3.686,4781.48995,Cluster_491.1792_3.6915,491.1792_3.6915;544.0893_3.686,2
431.0996_5.0307,431.0996,5.0307,1073.5452500000001,431.0996_5.0307,431.0996_5.0307,1
1016.4146_4.5067,1016.4146,4.5067,1248.04325,Cluster_916.4917_4.507,1016.4146_4.5067;1030.4848_4.5068;1034.4264_4.5073;1052.4636_4.5067;916.4917_4.507;952.4676_4.5076;953.4711_4.5079;954.4675_4.507;962.4965_4.507;984.4773_4.5072,10
1052.4636_4.5067,1052.4636,4.5067,1127.0165,Cluster_916.4917_4.507,1016.4146_4.5067;1030.4848_4.5068;1034.4264_4.5073;1052.4636_4.5067;916.4917_4.507;952.4676_4.5076;953.4711_4.5079;954.4675_4.507;962.4965_4.507;984.4773_4.5072,10
1221.4624_5.1239,1221.4624,5.1239,2658.16115,1221.4624_5.1239,1221.4624_5.1239,1
903.316_3.2366,903.316,3.2366,1937.6651,903.316_3.2366,903.316_3.2366,1
366.1016_3.0217,366.1016,3.0217,6256.391600000001,366.1016_3.0217,366.1016_3.0217,1
1068.5179_4.3635,1068.5179,4.3635,1681.55015,Cluster_1078.5429_4.365,1032.538_4.3638;1068.5179_4.3635;1078.5429_4.365,3
416.0057_1.8178,416.0057,1.8178,942.5544,Cluster_317.0895_1.8199,271.0835_1.8178;307.0606_1.8283;309.0578_1.8289;317.0895_1.8199;416.0057_1.8178,5
1507.6762_4.6802,1507.6762,4.6802,941.1716,1507.6762_4.6802,1507.6762_4.6802,1
514.2295_4.1096,514.2295,4.1096,1616.92,514.2295_4.1096,514.2295_4.1096,1
1224.5636_3.9892,1224.5636,3.9892,284.45425,1224.5636_3.9892,1224.5636_3.9892,1
739.3382_4.8935,739.3382,4.8935,704.3587,739.3382_4.8935,739.3382_4.8935,1
1281.5693_5.0028,1281.5693,5.0028,828.4292,Cluster_949.4664_4.9925,1002.376_4.9918;1017.4516_4.9925;1049.3892_4.9933;1281.5693_5.0028;949.4664_4.9925;971.446_4.9928,6
1251.5604_5.0061,1251.5604,5.0061,665.9117,Cluster_1213.5831_4.9964,1213.5831_4.9964;1214.5866_5.0056;1215.5911_4.9997;1251.5604_5.0061;629.2932_4.9946,5
610.2338_4.8196,610.2338,4.8196,277.6997,610.2338_4.8196,610.2338_4.8196,1
1331.5176_4.9819,1331.5176,4.9819,682.6302499999999,1331.5176_4.9819,1331.5176_4.9819,1
551.2858_2.846,551.2858,2.846,1230.7674,Cluster_529.3045_2.8462,529.3045_2.8462;551.2858_2.846;582.2149_2.8494;627.2771_2.8455;647.2392_2.847,5
1266.497_5.0151,1266.497,5.0151,1165.9974,1266.497_5.0151,1266.497_5.0151,1
693.2785_4.6974,693.2785,4.6974,3409.1411,693.2785_4.6974,693.2785_4.6974,1
190.353_1.1462,190.353,1.1462,4485.16555,190.353_1.1462,190.353_1.1462,1
1304.5653_4.2368,1304.5653,4.2368,121213.25785,1304.5653_4.2368,1304.5653_4.2368,1
1298.4343_0.5823,1298.4343,0.5823,4178.94435,1298.4343_0.5823,1298.4343_0.5823,1
405.1497_3.2665,405.1497,3.2665,3688.84315,405.1497_3.2665,405.1497_3.2665,1
455.1581_5.2504,455.1581,5.2504,1405.90725,455.1581_5.2504,455.1581_5.2504,1
517.1545_4.0958,517.1545,4.0958,2126.2551000000003,Cluster_517.1545_4.0958,507.1303_4.0907;517.1545_4.0958,2
445.1151_5.1092,445.1151,5.1092,2454.6488,445.1151_5.1092,445.1151_5.1092,1
840.3386_4.7404,840.3386,4.7404,16230.009300000002,Cluster_839.3355_4.7395,839.3355_4.7395;840.3386_4.7404;861.3172_4.7409,3
654.1985_3.3278,654.1985,3.3278,1192.6912,Cluster_653.1965_3.3305,643.1658_3.3204;653.1965_3.3305;654.1985_3.3278;961.2822_3.315,4
441.1782_5.4691,441.1782,5.4691,1033.0418,441.1782_5.4691,441.1782_5.4691,1
1347.6348_4.9359,1347.6348,4.9359,23057.46095,1347.6348_4.9359,1347.6348_4.9359,1
599.1993_4.5881,599.1993,4.5881,1840.4115499999998,599.1993_4.5881,599.1993_4.5881,1
486.1478_0.7222,486.1478,0.7222,10484.58105,486.1478_0.7222,486.1478_0.7222,1
491.1616_0.726,491.1616,0.726,10371.39015,Cluster_377.0869_0.7164,1145.2893_0.7267;1161.2673_0.7248;341.1093_0.7266;377.0869_0.7164;379.0844_0.7166;387.115_0.727;491.1616_0.726;515.1254_0.7264;803.1735_0.7196;819.1499_0.7172;982.2174_0.7166;990.2107_0.7298,12
383.1364_4.9435,383.1364,4.9435,1715.84095,383.1364_4.9435,383.1364_4.9435,1
479.0883_4.385,479.0883,4.385,789.16125,479.0883_4.385,479.0883_4.385,1
493.1341_5.1203,493.1341,5.1203,917.251,Cluster_425.1471_5.118,425.1471_5.118;493.1341_5.1203,2
630.1986_3.2758,630.1986,3.2758,1345.1718,630.1986_3.2758,630.1986_3.2758,1
705.2259_4.4206,705.2259,4.4206,443.54015000000004,705.2259_4.4206,705.2259_4.4206,1
505.1953_4.191,505.1953,4.191,2399.1264499999997,505.1953_4.191,505.1953_4.191,1
307.1015_3.2265,307.1015,3.2265,5049.5298,307.1015_3.2265,307.1015_3.2265,1
1385.5194_4.1736,1385.5194,4.1736,1881.9382,Cluster_1286.6043_4.1809,1286.6043_4.1809;1298.6026_4.1896;1322.5766_4.1815;1323.5802_4.1814;1324.5775_4.1806;1334.5676_4.175;1344.6015_4.192;1345.6062_4.191;1349.5943_4.1796;1354.5891_4.1804;1385.5194_4.1736;1404.5442_4.1869;1405.5469_4.1948;635.7923_4.1806;642.8003_4.1805;665.8034_4.1818;671.8021_4.1908;688.8062_4.1813;694.8057_4.1898,19
525.1796_3.6443,525.1796,3.6443,2394.81655,525.1796_3.6443,525.1796_3.6443,1
1210.5845_4.0881,1210.5845,4.0881,1780.68095,1210.5845_4.0881,1210.5845_4.0881,1
719.2404_4.0891,719.2404,4.0891,3033.70445,Cluster_719.2404_4.0891,631.2605_4.0881;719.2404_4.0891,2
499.2044_4.0026,499.2044,4.0026,1728.96395,Cluster_453.2005_3.9938,453.2005_3.9938;499.2044_4.0026;597.1137_4.0037,3
451.9751_3.1593,451.9751,3.1593,4092.2969000000003,451.9751_3.1593,451.9751_3.1593,1
531.1518_4.8813,531.1518,4.8813,642.84275,531.1518_4.8813,531.1518_4.8813,1
399.1321_3.734,399.1321,3.734,2569.21115,399.1321_3.734,399.1321_3.734,1
460.1636_3.3558,460.1636,3.3558,5479.85275,460.1636_3.3558,460.1636_3.3558,1
587.0499_4.4028,587.0499,4.4028,2796.6791999999996,Cluster_487.1263_4.4016,487.1263_4.4016;587.0499_4.4028,2
471.1327_4.7873,471.1327,4.7873,1148.5770499999999,Cluster_471.1327_4.7873,471.1327_4.7873;561.1007_4.7838;595.9954_4.7885;597.9932_4.7868;616.053_4.781;795.2148_4.7744,6
549.1606_3.114,549.1606,3.114,2315.2898,Cluster_559.1885_3.1132,549.1606_3.114;559.1885_3.1132,2
311.0794_2.8739,311.0794,2.8739,2852.45865,311.0794_2.8739,311.0794_2.8739,1
507.1303_4.0907,507.1303,4.0907,679.1405,Cluster_517.1545_4.0958,507.1303_4.0907;517.1545_4.0958,2
1465.5734_4.9354,1465.5734,4.9354,1329.9874,Cluster_1347.641_4.9326,1347.641_4.9326;1348.6416_4.9315;1369.6203_4.9329;1383.6159_4.9389;1384.6162_4.936;1385.6154_4.9331;1400.5503_4.9357;1401.559_4.9461;1405.5912_4.9367;1415.6272_4.9308;1465.5734_4.9354;696.3208_4.9351;696.8245_4.9314;714.3105_4.9432;719.324_4.937;719.8269_4.9336,16
939.1041_0.7163,939.1041,0.7163,4255.5525,Cluster_955.08_0.7158,461.0491_0.7188;624.1369_0.7236;624.6387_0.7238;939.1041_0.7163;955.08_0.7158,5
573.1568_4.3273,573.1568,4.3273,2004.86185,573.1568_4.3273,573.1568_4.3273,1
279.0578_2.5348,279.0578,2.5348,2974.0447,279.0578_2.5348,279.0578_2.5348,1
245.9479_1.5989,245.9479,1.5989,4386.7212,245.9479_1.5989,245.9479_1.5989,1
456.1562_3.4557,456.1562,3.4557,13994.168450000001,Cluster_456.1562_3.4557,456.1562_3.4557;492.1301_3.4716;502.1591_3.4716;570.1452_3.4721;574.0879_3.4704;844.3252_3.4571,6
456.2368_3.3271,456.2368,3.3271,2916.4410500000004,456.2368_3.3271,456.2368_3.3271,1
746.2613_3.938,746.2613,3.938,1958.6383,Cluster_693.3515_3.938,691.3351_3.9433;693.3515_3.938;715.3319_3.9331;737.3146_3.9365;746.2613_3.938;751.3059_3.94;768.2441_3.9386;793.2754_3.938;811.2856_3.9399,9
811.2856_3.9399,811.2856,3.9399,1280.5897,Cluster_693.3515_3.938,691.3351_3.9433;693.3515_3.938;715.3319_3.9331;737.3146_3.9365;746.2613_3.938;751.3059_3.94;768.2441_3.9386;793.2754_3.938;811.2856_3.9399,9
479.9695_3.5213,479.9695,3.5213,2976.6521000000002,479.9695_3.5213,479.9695_3.5213,1
691.3351_3.9433,691.3351,3.9433,1033.6725,Cluster_693.3515_3.938,691.3351_3.9433;693.3515_3.938;715.3319_3.9331;737.3146_3.9365;746.2613_3.938;751.3059_3.94;768.2441_3.9386;793.2754_3.938;811.2856_3.9399,9
1332.589_4.2375,1332.589,4.2375,10433.10645,Cluster_1268.5955_4.2381,1268.5955_4.2381;1310.5666_4.2245;1314.6004_4.2366;1331.585_4.2374;1331.5866_4.2375;1332.589_4.2375;1366.5749_4.2285;669.7714_4.2376;670.7714_4.2369,9
1304.5661_4.3364,1304.5661,4.3364,2569.67505,1304.5661_4.3364,1304.5661_4.3364,1
1150.5267_5.1191,1150.5267,5.1191,26261.42385,1150.5267_5.1191,1150.5267_5.1191,1
664.2801_5.3578,664.2801,5.3578,1227.2934500000001,Cluster_687.2836_5.3527,1283.5541_5.3561;664.2801_5.3578;687.2836_5.3527,3
1121.5211_4.5247,1121.5211,4.5247,2315.8451,Cluster_1121.5211_4.5247,1121.5211_4.5247;417.1194_4.5086,2
1283.5541_5.3561,1283.5541,5.3561,1150.35205,Cluster_687.2836_5.3527,1283.5541_5.3561;664.2801_5.3578;687.2836_5.3527,3
1321.5433_4.6087,1321.5433,4.6087,1153.6867,Cluster_688.2902_4.6015,1105.5065_4.5989;1285.5697_4.6001;1321.5433_4.6087;1331.5754_4.6011;1338.4818_4.6015;1403.5046_4.6044;665.2874_4.601;683.7769_4.6016;688.2902_4.6015,9
839.2039_4.6832,839.2039,4.6832,5417.1621,Cluster_839.2041_4.6832,419.1006_4.678;839.2039_4.6832;839.2041_4.6832,3
477.1274_2.6483,477.1274,2.6483,2027.5255000000002,477.1274_2.6483,477.1274_2.6483,1
1166.5228_4.5452,1166.5228,4.5452,2030.0659,Cluster_1120.5211_4.5293,1114.0322_4.5385;1120.5211_4.5293;1156.4987_4.5411;1157.4998_4.5421;1166.5228_4.5452;1169.5332_4.5431;1183.5318_4.5316;1188.5046_4.5422;1238.455_4.5287;559.7583_4.5462;582.7606_4.5473,11
769.4018_5.5005,769.4018,5.5005,943.8527,769.4018_5.5005,769.4018_5.5005,1
1227.5639_5.0776,1227.5639,5.0776,1671.9674,Cluster_659.287_5.0717,1065.512_5.0684;1227.5639_5.0776;659.287_5.0717,3
1121.5012_6.209,1121.5012,6.209,1207.3600999999999,1121.5012_6.209,1121.5012_6.209,1
927.4074_5.6049,927.4074,5.6049,1132.75485,927.4074_5.6049,927.4074_5.6049,1
383.1215_2.3176,383.1215,2.3176,2693.0859499999997,Cluster_341.1088_2.3048,341.1088_2.3048;383.1215_2.3176;419.0977_2.3069;429.1269_2.3054,4
419.117_3.7482,419.117,3.7482,27866.574200000003,Cluster_839.2261_3.7401,419.1138_3.7479;419.117_3.7482;837.2096_3.7422;839.2261_3.7401;861.2068_3.7452;892.1361_3.7417,6
386.1177_2.5163,386.1177,2.5163,3849.4502,386.1177_2.5163,386.1177_2.5163,1
343.1047_3.2558,343.1047,3.2558,292254.70314999996,Cluster_343.1047_3.2558,343.1047_3.2558;443.0338_3.2479,2
1138.5297_4.3029,1138.5297,4.3029,970.91615,Cluster_512.2138_4.3126,1138.5297_4.3029;1160.5054_4.308;337.0936_4.3217;512.2138_4.3126;569.0962_4.3149;591.766_4.3082;845.287_4.3062,7
501.1405_4.817,501.1405,4.817,1760.4319,Cluster_501.1405_4.817,501.1405_4.817;523.1234_4.8151;601.0663_4.8109,3
687.2159_3.255,687.2159,3.255,2320.8064999999997,687.2159_3.255,687.2159_3.255,1
444.1525_2.7234,444.1525,2.7234,1047.1949,444.1525_2.7234,444.1525_2.7234,1
686.7898_4.2725,686.7898,4.2725,285.90025,Cluster_1152.5431_4.2611,1106.5373_4.2648;1120.518_4.2747;1142.5174_4.2779;1152.5431_4.2611;1174.5238_4.2732;1282.5702_4.27;1318.551_4.2768;663.7873_4.2782;686.7898_4.2725,9
1124.5173_4.4775,1124.5173,4.4775,275.33855,Cluster_1146.4989_4.4621,1078.5127_4.4811;1114.4886_4.4681;1124.5173_4.4775;1146.4989_4.4621,4
547.1497_4.1852,547.1497,4.1852,913.05555,Cluster_461.1101_4.1958,1444.6232_4.1878;461.1101_4.1958;547.1497_4.1852,3
175.0616_3.0712,175.0616,3.0712,3508.75295,175.0616_3.0712,175.0616_3.0712,1
491.122_4.2519,491.122,4.2519,2063.7896,Cluster_464.2181_4.257,1328.5757_4.2589;1350.5575_4.2537;464.2181_4.257;466.2149_4.2625;491.122_4.2519;491.2357_4.2602,6
1328.5757_4.2589,1328.5757,4.2589,274.62665000000004,Cluster_464.2181_4.257,1328.5757_4.2589;1350.5575_4.2537;464.2181_4.257;466.2149_4.2625;491.122_4.2519;491.2357_4.2602,6
1156.4987_4.5411,1156.4987,4.5411,937.07145,Cluster_1120.5211_4.5293,1114.0322_4.5385;1120.5211_4.5293;1156.4987_4.5411;1157.4998_4.5421;1166.5228_4.5452;1169.5332_4.5431;1183.5318_4.5316;1188.5046_4.5422;1238.455_4.5287;559.7583_4.5462;582.7606_4.5473,11
1318.551_4.2768,1318.551,4.2768,272.80100000000004,Cluster_1152.5431_4.2611,1106.5373_4.2648;1120.518_4.2747;1142.5174_4.2779;1152.5431_4.2611;1174.5238_4.2732;1282.5702_4.27;1318.551_4.2768;663.7873_4.2782;686.7898_4.2725,9
262.1307_2.4973,262.1307,2.4973,1779.35005,262.1307_2.4973,262.1307_2.4973,1
1142.5174_4.2779,1142.5174,4.2779,1611.9594000000002,Cluster_1152.5431_4.2611,1106.5373_4.2648;1120.518_4.2747;1142.5174_4.2779;1152.5431_4.2611;1174.5238_4.2732;1282.5702_4.27;1318.551_4.2768;663.7873_4.2782;686.7898_4.2725,9
